"새주소","지번주소","좌표정보","좌표정보","테마코드","콘텐츠 코드","언어셋(KOR : 국문, ENG : 영문, JP : 일문, CHA : 중문-간체, CHB : 중문-번체)","콘텐츠 명","시도명(텍스트)","구명","동명","산지여부","주 번지","부 번지","기타주소","전화번호","상세정보 값 1","상세정보 값 2","상세정보 값 3","상세정보 값 4","상세정보 값 5","상세정보 값 6","상세정보 값 7","상세정보 값 8","상세정보 값 9","상세정보 값 10","상세정보 값 11","상세정보 값 12","상세정보 값 13","상세정보 값 14","상세정보 값 15","상세정보 값 16","상세정보 값 17","상세정보 값 18","상세정보 값 19","상세정보 값 20","상세정보 이름 1","상세정보 이름 2","상세정보 이름 3","상세정보 이름 4","상세정보 이름 5","상세정보 이름 6","상세정보 이름 7","상세정보 이름 8","상세정보 이름 9","상세정보 이름 10","상세정보 이름 11","상세정보 이름 12","상세정보 이름 13","상세정보 이름 14","상세정보 이름 15","상세정보 이름 16","상세정보 이름 17","상세정보 이름 18","상세정보 이름 19","상세정보 이름 20","좌표데이터","좌표 타입 (1:Point 3:Polyline 4:MultiPolyline 5:Polygon 6:MultiPolygon 8:multiPoint)","선 두께 1~10","테마 선 색상","키워드","등록일","수정일"
"서울특별시 용산구 이촌로2가길 36","서울특별시 용산구 이촌동 172-1","126.953138000","37.529997100","100008","WF132225","KOR","성촌근린공원","서울특별시","용산구","","","","","","","성촌동(이촌119안전센터앞 자치11-4)","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 이촌로 5","서울특별시 용산구 한강로3가 16-95","126.954614000","37.531191000","100008","WF132226","KOR","성촌근린공원","서울특별시","용산구","","","","","","","성촌동(성촌근린공원 자치11-3)","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 한강대로 285","서울특별시 용산구 갈월동 87-1","126.972122000","37.543806000","100008","WF132227","KOR","숙대입구역2","서울특별시","용산구","","","","","","","8번출 주차단속 CCTV","주요거리","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 효창원로 95","서울특별시 용산구 용문동 41-33","126.959566000","37.537293000","100008","WF132229","KOR","용문시장","서울특별시","용산구","","","","","","","효창원로 42길 38-3 (자치8-24)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 효창원로40길 3","서울특별시 용산구 용문동 41-12","126.959447000","37.536897000","100008","WF132230","KOR","용문시장","서울특별시","용산구","","","","","","","효창원로 42길 38-3 (자치8-29)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 효창원로42길 23","서울특별시 용산구 용문동 25-45","126.960296000","37.536266000","100008","WF132232","KOR","용문시장","서울특별시","용산구","","","","","","","효창원로 42길 38-3 (자치8-5)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 새창로 109","서울특별시 용산구 용문동 8-19","126.960448000","37.537550000","100008","WF132234","KOR","용문시장 사거리 -1","서울특별시","용산구","","","","","","","효창원로 42길 38-3 (용문동)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:35.0","2018-06-14 14:07:35.0"
"서울특별시 용산구 신흥로 99-15","서울특별시 용산구 용산동2가 1-38","126.985028000","37.544854000","100008","WF132236","KOR","용산2가동 앞 광장","서울특별시","용산구","","","","","","","서빙고로 185","광장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:36.0","2018-06-14 14:07:36.0"
"서울특별시 용산구 효창원로8길 28","서울특별시 용산구 원효로4가 87-2","126.952027000","37.533641000","100008","WF132238","KOR","용산문화원정자","서울특별시","용산구","","","","","","","원효2동","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:36.0","2018-06-14 14:07:36.0"
"서울특별시 용산구 이촌로65가길 51","서울특별시 용산구 이촌동 407","126.974552000","37.521196000","100008","WF132239","KOR","이촌종합시장","서울특별시","용산구","","","","","","","이촌로75길 16-9 (자치 10-14)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:36.0","2018-06-14 14:07:36.0"
"서울특별시 용산구 이촌로65가길 91","서울특별시 용산구 이촌동 301-78","126.975429000","37.520922000","100008","WF132240","KOR","이촌종합시장","서울특별시","용산구","","","","","","","이촌로75길 16-9 (용강중학교앞)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:36.0","2018-06-14 14:07:36.0"
"서울특별시 용산구 후암로 47","서울특별시 용산구 후암동 62-1","126.977207000","37.550263000","100008","WF132242","KOR","후암시장 사거리-1","서울특별시","용산구","","","","","","","한강대로 104길 72~47 후암시장(교지1-41)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:36.0","2018-06-14 14:07:36.0"
"서울특별시 용산구 후암로35길 22","서울특별시 용산구 후암동 102-13","126.976126000","37.550569000","100008","WF132244","KOR","후암시장 삼거리","서울특별시","용산구","","","","","","","한강대로 104길 72~47 후암시장(자치1-36)","전통시장","서울시(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:36.0","2018-06-14 14:07:36.0"
"서울특별시 용산구 청파로 109","서울특별시 용산구 한강로3가 1-1","126.963400200","37.533621400","100008","WF132245","KOR","나진전자월드 앞 거리","서울특별시","용산구","","","","","","","한강로3가 1-1번지","주요거리","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 새창로 181","서울특별시 용산구 한강로2가 16-1","126.965639400","37.532907500","100008","WF132246","KOR","선인상가 앞 거리","서울특별시","용산구","","","","","","","한강로2가 16-1번지","주요거리","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 효창원로93길 49","서울특별시 용산구 효창동 3-263","126.961693200","37.547444000","100008","WF132247","KOR","용산구 장애인복지관","서울특별시","용산구","","","","","","","효창동 3-268","복지시설","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 서빙고로 245","서울특별시 용산구 서빙고동 199-3","126.991126800","37.520509000","100008","WF132251","KOR","용산구 창업지원센터","서울특별시","용산구","","","","","","","서빙고로 245","복지시설","미래부(KT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 이촌로71길 24","서울특별시 용산구 이촌동 301-82","126.973284600","37.521389800","100008","WF132256","KOR","용산청소년수련관","서울특별시","용산구","","","","","","","이촌1동 301-179","문화시설","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 이촌로72길 62","서울특별시 용산구 이촌동 302-17","126.970587000","37.517195100","100008","WF132261","KOR","이촌한강공원 거북선나루터","서울특별시","용산구","","","","","","","이촌1동 302-17","주요거리","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 백범로 402","서울특별시 용산구 한강로1가 257-12","126.973199000","37.535650900","100008","WF132263","KOR","한강로1가 거리","서울특별시","용산구","","","","","","","한강로1가 402-1","주요거리","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 용산구 새창로 213","서울특별시 용산구 한강로2가 2-196","126.967347700","37.530452700","100008","WF132264","KOR","한강로2가 거리","서울특별시","용산구","","","","","","","한강로2가 2-196 패밀리마트앞","주요거리","미래부(LGU+)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:06.0","2018-06-14 14:09:06.0"
"서울특별시 은평구 서오릉로20길 13","서울특별시 은평구 갈현동 327-21","126.909001000","37.616756000","100008","WF132265","KOR","궁말어린이공원","서울특별시","은평구","","","","","","","은평구 갈현2동 327-21번지","공원","LGU+","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:10:39.0","2018-06-14 14:10:39.0"
"서울특별시 은평구 가좌로 213-4","서울특별시 은평구 응암동 332-43","126.917985000","37.588715000","100008","WF132266","KOR","대림시장(새절역)","서울특별시","은평구","","","","","","","응암동 316-15 (야채가게앞 CCTV 좌측)","전통시장","LGU+","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:10:40.0","2018-06-14 14:10:40.0"
"서울특별시 은평구 응암로4길 25","서울특별시 은평구 응암동 604-14","126.917331000","37.587201000","100008","WF132268","KOR","대림시장(새절역)","서울특별시","은평구","","","","","","","응암로4길 25 (축산생고기 정육점앞 CCTV 좌측)","전통시장","LGU+","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:10:40.0","2018-06-14 14:10:40.0"
"서울특별시 은평구 진흥로 150","서울특별시 은평구 녹번동 141-110","126.926655000","37.608754000","100008","WF132270","KOR","대조시장","서울특별시","은평구","","","","","","","진흥로 150 앞 주정차 CCTV 좌측 (뿌리한의원 앞)","전통시장","LGU+","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:10:40.0","2018-06-14 14:10:40.0"
"서울특별시 은평구 응암로22길 20","서울특별시 은평구 응암동 419-246","126.920289000","37.593514000","100008","WF132272","KOR","응암시장","서울특별시","은평구","","","","","","","응암동 419-246 앞 주정차 CCTV 좌측","전통시장","LGU+","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:10:40.0","2018-06-14 14:10:40.0"
